id,tweet,date,source,likes,retweets,length,sentiment
1121750577019486214,How to we organise society such that every child has the opportunity to perform jobs that are more suitable to humans - Dr Ayorkor Korsah #GHDataScience #IndabaXGhana,2019-04-26 12:19:13,Twitter Web Client,0,2,166,1
1121749032999608320,RT @dezye1693: Data protection and connected Care: the provider and regulator perspective #ghdatascience #indabaxghana #Indaba2019 #bacegro…,2019-04-26 12:13:05,Twitter Web Client,0,7,140,0
1121742080257200128,"Ongoing is a talk on: Introduction to Robotics and its applications by Dr. Ayorkor Korsah
Cc; @Ashesi 
#indabaxghana #indabaX #ghdatascience",2019-04-26 11:45:27,TweetDeck,2,1,140,0
1121739926872166400,"#indabaxghana #ghdatascience 
💯ORGANIC VERY EFFECTIVE WITH NO SIDE EFFECTS 
👍With Amazing Testimonies For Weight Loss And Reduce Of Bloatness In The Tummy.
📞Call or 📱Whatsapp us on 0555262431 to place your order now #LFNKII #RYSENSHYNE #JoySMS #Skopatumana  Kumasi Stonebwoy https://t.co/aWG9lWO2SD",2019-04-26 11:36:54,Twitter for iPhone,2,0,302,1
1121739610088980480,"Probability is sufficient for the task of reasoning under uncertainty -- @shakir_za 
#ghdatascience #indabaxghana #DeepLearning #datascience",2019-04-26 11:35:38,Twitter for Android,1,0,140,0
1121739561435049984,LATEST: Extremist leader in Sri Lanka’s attacks killed-https://t.co/ouGA4blatq #KwesiArthur #LFNKII #Untamed #MrEazi #joysms #indabaxghana #ghdatascience #Marvel #SouthAfrica #Walk https://t.co/USEdyCGvb5,2019-04-26 11:35:27,Twitter Web Client,1,0,204,1
1121737234145792002,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-26 11:26:12,Twitter for iPhone,0,16,140,1
1121735514716086272,"RT @AsedaAD: @Moustapha_6C giving a keynote speech at the Ghana Data Science Summit (IndabaX Ghana)

#indabaxghana #ghdatascience https://t…",2019-04-26 11:19:22,Twitter for Android,0,4,140,0
1121735466355699712,"RT @PyGhana: Introduction to Statistical Machine Learning and applications - Shakir Mohamed, PhD

#indabaxghana #indabaX #ghdatascience htt…",2019-04-26 11:19:10,Twitter for Android,0,4,140,0
1121735065023676416,A great talk on Machine Learning by Shakir Mohammed @ghdatascience #ghdatascience #indabaxghana https://t.co/8XhpIdrduT,2019-04-26 11:17:34,Twitter for Android,4,0,119,1
1121733903486734336,"RT @Mickey_nova: Introduction to Statistical Machine Learning and applications:

Machine learning gives a pathway tool from principles to p…",2019-04-26 11:12:58,Twitter for Android,0,1,140,0
1121733097094090752,"RT @PyGhana: Introduction to Statistical Machine Learning and applications - Shakir Mohamed, PhD

#indabaxghana #indabaX #ghdatascience htt…",2019-04-26 11:09:45,Twitter Web Client,0,4,140,0
1121733018438254592,"RT @PyGhana: Day 2/3:
GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indab…",2019-04-26 11:09:27,Twitter Web Client,0,5,140,1
1121732332459892737,Jailed Dariye's name among sponsors of bill on Kaduna killings-https://t.co/Y00EoIzVi2 #LFNKII #KwesiArthur #AishaHuang #Untamed #SouthAfrica #Walk #ghdatascience #indabaxghana #JoySMS https://t.co/qYYIf1pm4A,2019-04-26 11:06:43,Twitter Web Client,1,0,208,0
1121729542979301378,"Introduction to Statistical Machine Learning and applications:

Machine learning gives a pathway tool from principles to practice - Shakir Mohamed, PhD
@shakir_za

#indabaxghana #indabaX #ghdatascience https://t.co/1nAv3mMsNv",2019-04-26 10:55:38,Twitter for Android,2,1,225,0
1121729403950596096,"#indabaxghana #ghdatascience 
💯ORGANIC VERY EFFECTIVE WITH NO SIDE EFFECTS 
👍With Amazing Testimonies For Weight Loss And Reduce Of Bloatness In The Tummy.
📞Call or 📱Whatsapp us on 0555262431 to place your order now #LFNKII #RYSENSHYNE #JoySMS #Skopatumana  Kumasi Stonebwoy https://t.co/JkcySRwFhW",2019-04-26 10:55:05,Twitter for iPhone,0,0,302,1
1121728035055652864,"We can have 2 streams of machine learning: Deep learning and Bayesian reasonings.
@shakir_za  
#ghdatascience #bacegroup #machinelearning #AI #DeepMind #indabaXghana #indaba2019 https://t.co/lEBWEuQ1vw",2019-04-26 10:49:38,Twitter for Android,5,1,201,0
1121727738488991744,"Introduction to Statistical Machine Learning and applications - Shakir Mohamed, PhD

#indabaxghana #indabaX #ghdatascience https://t.co/w7qxGCC3B4",2019-04-26 10:48:28,Twitter for Android,10,4,146,0
1121727457588072448,"RT @dezye1693: Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking…",2019-04-26 10:47:21,TweetDeck,0,5,144,1
1121727349999800320,"RT @dezye1693: Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking…",2019-04-26 10:46:55,Twitter for Android,0,5,144,1
1121727326138634240,"RT @dezye1693: ""#AMMI is the most selective Masters program in the world. "" Yann LeCun
@Moustapha_6C,  #AIMS #machinelearning #AI  @bacehq…",2019-04-26 10:46:49,Twitter for Android,0,3,139,1
1121727288549179394,RT @GeoffreyGone: Day 2 of the @ghdatascience underway. Keynote address from Moustapha Cisse. #ghdatascience #indabaxghana https://t.co/Epu…,2019-04-26 10:46:40,Twitter for Android,0,2,140,0
1121727275915984897,"RT @maaddae: Day 2 of #indabaxghana (ML &amp; AI) started with an amazing talk from Moustapha Cisse -- PhD, Head of @Google AI Center. 
#ghdata…",2019-04-26 10:46:37,Twitter for Android,0,1,144,1
1121727255431008256,"RT @PlasmaDray: @shakir_za is taking us through the Introduction to Statistical Machine Learning and applications. 

#ghdatascience #indaba…",2019-04-26 10:46:33,Twitter for Android,0,3,140,0
1121727055438254082,"RT @ghdatascience: Still on Moustapha Cisse.
Talk on AI

#indabaxghana
#DataScience
#Summit2019
#ghdatascience https://t.co/eMzTHfQokg http…",2019-04-26 10:45:45,Twitter for Android,0,6,140,0
1121727036203196418,"RT @AsedaAD: @Moustapha_6C giving a keynote speech at the Ghana Data Science Summit (IndabaX Ghana)

#indabaxghana #ghdatascience https://t…",2019-04-26 10:45:40,Twitter for Android,0,4,140,0
1121726900416675840,"@shakir_za  is introducing the statistical Machine learning and application.
#ghdatascience #bacegroup #machinelearning #AI #DeepMind #indabaXghana #indaba2019 @bacehq https://t.co/JKqQsNeQoT",2019-04-26 10:45:08,Twitter for Android,15,7,191,0
1121726295942074368,RT @dezye1693: Data analytics is transforming all aspects of lives globally. It's about time Ghana leverage on this --Winifred  Kotin from…,2019-04-26 10:42:44,Twitter for Android,0,9,139,0
1121724568790622209,Lawyer under EFCC custody over alleged N7m land scam-https://t.co/8lC3GYG3f1 #KwesiArthur #LFNKII #JoySMS #Untamed #Aisha #Imani #indabaxghana #ghdatascience #SouthAfrica https://t.co/xiN0HBTD6i,2019-04-26 10:35:52,Twitter Web Client,0,0,194,-1
1121724155588677633,If there was ever a sermon on #datascience and #machinelearning Shakir Mohamed Will be the preacher. #ghdatascience #IndabaXGhana https://t.co/RUyipToM4T,2019-04-26 10:34:13,Twitter for Android,3,0,153,-1
1121721630579781632,"RT @dezye1693: Some opportunities created in collaboration with local ecosystem to improve AI education in Africa...
@Moustapha_6C,  #AIMS…",2019-04-26 10:24:11,Machine Learning Digest,0,3,139,0
1121721330468933633,"RT @dezye1693: ""#AMMI is the most selective Masters program in the world. "" Yann LeCun
@Moustapha_6C,  #AIMS #machinelearning #AI  @bacehq…",2019-04-26 10:23:00,Machine Learning Digest,0,3,139,1
1121720726074068992,"Machine Learning is a linear regression - @Moustapha_6C 
#ghdatascience #indabaxghana",2019-04-26 10:20:36,TweetDeck,0,0,85,0
1121720524764262400,"RT @PlasmaDray: @shakir_za is taking us through the Introduction to Statistical Machine Learning and applications. 

#ghdatascience #indaba…",2019-04-26 10:19:48,Santchi App,0,3,140,0
1121720436864290817,"@shakir_za is taking us through the Introduction to Statistical Machine Learning and applications. 

#ghdatascience #indabaxghana",2019-04-26 10:19:27,TweetDeck,2,3,129,0
1121720410150703105,"Day 2 of #indabaxghana (ML &amp; AI) started with an amazing talk from Moustapha Cisse -- PhD, Head of @Google AI Center. 
#ghdatascience @ghdatascience",2019-04-26 10:19:20,Twitter for Android,2,1,152,1
1121720117853863936,RT @VincentAppiah74: Question of the day. What is machine learning? #ghdatascience #indabaxghana,2019-04-26 10:18:11,Santchi App,0,1,96,0
1121719983921344512,Question of the day. What is machine learning? #ghdatascience #indabaxghana,2019-04-26 10:17:39,Twitter for Android,1,1,75,0
1121719541355118593,"What is Machine Learning(ML)?
#ghdatascience #indabaxghana",2019-04-26 10:15:53,TweetDeck,0,0,58,0
1121719083148423168,"RT @SaintBarani: #ghdatascience  #indabaxghana

https://t.co/yG6GexE78T",2019-04-26 10:14:04,Twitter for Android,0,4,71,0
1121718983349219328,#ghdatascience learning from experts to become data scientist.,2019-04-26 10:13:40,Twitter for Android,0,0,62,0
1121718726762459136,"RT @bacehq: One of the product based of AI: https://t.co/3o4Kh8PazN
#ghdatascience #indabaX @Moustapha_6C @ghdatascience https://t.co/YOnG1…",2019-04-26 10:12:39,Twitter for Android,0,1,140,0
1121718596588253184,"One of the product based of AI: https://t.co/3o4Kh8PazN
#ghdatascience #indabaX @Moustapha_6C @ghdatascience https://t.co/YOnG1NTLDM",2019-04-26 10:12:08,Twitter for Android,2,1,132,0
1121718536194359296,"RT @gamelmag: ""The biggest impact of #AI is yet to happen."" @Moustapha_6C shares more on @GoogleAI Lab Ghana and @AIMS_Next #AMMI at #ghdat…",2019-04-26 10:11:54,Twitter Web App,0,3,140,1
1121718445106782208,"RT @ghdatascience: Still on Moustapha Cisse.
Talk on AI

#indabaxghana
#DataScience
#Summit2019
#ghdatascience https://t.co/eMzTHfQokg http…",2019-04-26 10:11:32,Twitter for Android,0,6,140,0
1121718237589323777,"RT @PlasmaDray: Solution = ML expertise + data + computation
#ghdatascience #indabaxghana",2019-04-26 10:10:43,Twitter for Android,0,1,89,0
1121718093707907073,"Up-next is a presentation on: 'We build together' by @shakir_za 
#ghdatascience #indabaxghana",2019-04-26 10:10:08,TweetDeck,0,0,93,0
1121717931417776128,#ghdatascience learning to become data scientist,2019-04-26 10:09:30,Twitter for Android,0,0,48,0
1121717912941809665,"RT @ghdatascience: Still on Moustapha Cisse.
Talk on AI

#indabaxghana
#DataScience
#Summit2019
#ghdatascience https://t.co/eMzTHfQokg http…",2019-04-26 10:09:25,Greetings Twitterverse,0,6,140,0
1121717775360249856,RT @dezye1693: Data analytics is transforming all aspects of lives globally. It's about time Ghana leverage on this --Winifred  Kotin from…,2019-04-26 10:08:52,Twitter for Android,0,9,139,0
1121717428399017984,"RT @gamelmag: ""The biggest impact of #AI is yet to happen."" @Moustapha_6C shares more on @GoogleAI Lab Ghana and @AIMS_Next #AMMI at #ghdat…",2019-04-26 10:07:30,Twitter for Android,0,3,140,1
1121717412586504193,"RT @dezye1693: Some opportunities created in collaboration with local ecosystem to improve AI education in Africa...
@Moustapha_6C,  #AIMS…",2019-04-26 10:07:26,Twitter for Android,0,3,139,0
1121717317958811648,"RT @dezye1693: With #machinelearning , we can predict the Mortality risk  24 hours in advance, giving more time to doctors to take action a…",2019-04-26 10:07:03,Twitter for Android,0,3,140,1
1121717068875882496,"RT @ghdatascience: Still on Moustapha Cisse.
Talk on AI

#indabaxghana
#DataScience
#Summit2019
#ghdatascience https://t.co/eMzTHfQokg http…",2019-04-26 10:06:04,Twitter for Android,0,6,140,0
1121717006317883392,"RT @ghdatascience: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indabaxg…",2019-04-26 10:05:49,Twitter Web App,0,3,140,1
1121715420971532288,"GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indabaxghana #ghdatascience",2019-04-26 09:59:31,Twitter for Android,3,3,139,1
1121715398045573120,"RT @gamelmag: ""The biggest impact of #AI is yet to happen."" @Moustapha_6C shares more on @GoogleAI Lab Ghana and @AIMS_Next #AMMI at #ghdat…",2019-04-26 09:59:26,TweetDeck,0,3,140,1
1121715172102561793,"""The biggest impact of #AI is yet to happen."" @Moustapha_6C shares more on @GoogleAI Lab Ghana and @AIMS_Next #AMMI at #ghdatascience summit. #indabaxghana #Sci4D https://t.co/NIE1ih3SKX",2019-04-26 09:58:32,Twitter for Android,4,3,186,1
1121715116343484417,"Long road ahead but the future's exciting! - @Moustapha_6C
#ghdatascience #indabaxghana",2019-04-26 09:58:18,TweetDeck,1,1,87,1
1121714958356688896,"""#AMMI is the most selective Masters program in the world. "" Yann LeCun
@Moustapha_6C,  #AIMS #machinelearning #AI  @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #indabaXghana #bacegroup #googleAI https://t.co/3q1Tu2Zvcj",2019-04-26 09:57:41,Twitter for Android,5,3,232,1
1121714460379570178,"Still on Moustapha Cisse.
Talk on AI

#indabaxghana
#DataScience
#Summit2019
#ghdatascience https://t.co/eMzTHfQokg https://t.co/3OVH9I8z0c",2019-04-26 09:55:42,Twitter for Android,11,6,139,0
1121714293718880256,"Some opportunities created in collaboration with local ecosystem to improve AI education in Africa...
@Moustapha_6C,  #AIMS #education #machinelearning #AI  @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #indabaXghana #bacegroup #googleAI https://t.co/q2OEhYJvHE",2019-04-26 09:55:02,Twitter for Android,4,3,273,0
1121713322204774400,"How can we improve AI education in Africa? 🤔
@Moustapha_6C,  #AIMS #machinelearning #AI  @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #indabaXghana #bacegroup #googleAI",2019-04-26 09:51:11,Twitter for Android,4,0,182,0
1121713273001467905,"RT @AsedaAD: @Moustapha_6C giving a keynote speech at the Ghana Data Science Summit (IndabaX Ghana)

#indabaxghana #ghdatascience https://t…",2019-04-26 09:50:59,TweetDeck,0,4,140,0
1121713216734806018,"RT @PyGhana: Day 2/3:
GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indab…",2019-04-26 09:50:45,Twitter for Android,0,5,140,1
1121712931459207168,"@Moustapha_6C giving a keynote speech at the Ghana Data Science Summit (IndabaX Ghana)

#indabaxghana #ghdatascience https://t.co/m0DmOFftFy",2019-04-26 09:49:37,Twitter for Android,6,4,140,0
1121712820142444544,"In Africa we have more than +2000 natives languages.. Natural language is the opportunity to improve the access of information  , to create diversity and to facilitate echange between different countries. #AIMS #machinelearning #ghdatascience  #indabaXghana #bacegroup #googleAI",2019-04-26 09:49:11,Twitter for Android,3,0,278,1
1121711656269242368,"Predicting properties of molecules,  #AIMS #machinelearning #AI  @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #machinelearning #indabaXghana #bacegroup #googleAI https://t.co/TSPMQKtAKT",2019-04-26 09:44:33,Twitter for Android,6,1,198,0
1121711258162606080,"Solution = ML expertise + data + computation
#ghdatascience #indabaxghana",2019-04-26 09:42:58,TweetDeck,0,1,73,0
1121709354879717376,#ghdatascience #bacegroup https://t.co/ANZhTWJwYi,2019-04-26 09:35:25,Twitter for Android,3,0,49,0
1121708897600004097,"RT @dezye1693: With #machinelearning , we can predict the Mortality risk  24 hours in advance, giving more time to doctors to take action a…",2019-04-26 09:33:36,TweetDeck,0,3,140,1
1121708835343933441,"RT @PyGhana: Day 2/3:
GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indab…",2019-04-26 09:33:21,TweetDeck,0,5,140,1
1121708739944435712,"With #machinelearning , we can predict the Mortality risk  24 hours in advance, giving more time to doctors to take action and save lives.@Moustapha_6C,  #AIMS #machinelearning #AI  @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #indabaXghana #bacegroup #googleAI",2019-04-26 09:32:58,Twitter for Android,4,3,274,1
1121708733640445952,"RT @dezye1693: Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking…",2019-04-26 09:32:57,TweetDeck,0,5,144,1
1121707535818526722,Introducing the Google AI center in Ghana @ghdatascience @indabaxghana #ghdatascience #indabaxghana,2019-04-26 09:28:11,Twitter for Android,1,0,99,-1
1121707196755128321,"RT @dezye1693: Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking…",2019-04-26 09:26:50,Twitter for Android,0,5,144,1
1121706924716843008,RT @PlasmaDray: @Moustapha_6C keynoting on: Machine learning and Artificial Intelligence - Current state of research and applications in Af…,2019-04-26 09:25:45,Twitter for Android,0,1,140,-1
1121706551675367424,"RT @dezye1693: Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking…",2019-04-26 09:24:16,Twitter for Android,0,5,144,1
1121706141686407174,"Today is going to be amazing. We are starting with @Moustapha_6C, lead of Google AI Center &amp; founder of #AIMS. He is talking about #machinelearning and #AI in Africa and behond. @bacehq
 @GoogleAI @ghdatascience #ghdatascience #indabaX #indabaXghana #bacegroup #googleAI https://t.co/Rz0GpWOyPI",2019-04-26 09:22:39,Twitter for Android,2,5,298,1
1121705930293501957,"Day 2/3:
GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformation.
#Indabaxghana #ghdatascience",2019-04-26 09:21:48,Twitter for Android,11,5,148,1
1121705059056852992,"#GhanaDataScienceSummit Day 2
#ghdatascience #IndabaXGhana
AI: Current State and Perspectives - @Moustapha_6C  @GoogleAI Accra #AIMS",2019-04-26 09:18:21,Twitter for Android,1,0,132,0
1121704524694134784,"@joshkobeng @Moustapha_6C That's an opinion until he backs it with a data. We won't agree! 
#ghdatascience #indabaxghana",2019-04-26 09:16:13,TweetDeck,1,0,120,0
1121704396700700673,"Day 2:
Keynote: Moustapha Cisse, PhD

Machine learning and Artificial Intelligence —Current state of research and applications in Africa and beyond. 

#indabaxghana #ghdatascience",2019-04-26 09:15:43,Twitter for Android,0,0,179,-1
1121703978172129280,Day 2 of the @ghdatascience underway. Keynote address from Moustapha Cisse. #ghdatascience #indabaxghana https://t.co/Epuru77GPI,2019-04-26 09:14:03,Twitter for Android,0,2,128,0
1121703699389267968,"@Moustapha_6C keynoting on: Machine learning and Artificial Intelligence - Current state of research and applications in Africa and beyond.
 #ghdatascience #indabaxghana",2019-04-26 09:12:56,TweetDeck,2,1,169,-1
1121697353843511296,I am enjoying some cool African music from #ghdatascience. This leads to a cool data science presentation this morning.,2019-04-26 08:47:43,Twitter for Android,0,0,119,1
1121693122071629825,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-26 08:30:55,Twitter Web App,0,32,140,0
1121678558189875202,"Ghana Data Science summit Day#2.

 #ghdatascience  #indabaxghana https://t.co/Lq6IKsFQDx",2019-04-26 07:33:02,Facebook,0,0,88,0
1121652506419838978,"RT @Mickey_nova: Still on John Aidoo's talk:
Why is it important to properly manage your data? 
- unnecessary expense might be incurred
- v…",2019-04-26 05:49:31,Twitter for Android,0,10,140,0
1121650697491992576,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-26 05:42:20,Twitter for Android,0,16,140,1
1121643962966503425,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-26 05:15:34,Twitter for Android,0,32,140,0
1121602872792244224,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-26 02:32:17,TweetDeck,0,32,140,0
1121567336299810816,RT @iotnetworkhub: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-26 00:11:05,jayeshthakur,0,7,140,0
1121538173396500480,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-25 22:15:12,Twitter for Android,0,16,140,1
1121537989493035008,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 22:14:28,Twitter for Android,0,32,140,0
1121537886854291456,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 22:14:04,Twitter for Android,0,32,140,0
1121537506988756992,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 22:12:33,Twitter for Android,0,32,140,0
1121531668760809475,"RT @Mickey_nova: When setting up a team, diversity from various backgrounds bring more perspective to the team - John Aidoo

#ghdatascience…",2019-04-25 21:49:21,Twitter for Android,0,6,140,1
1121531069684244480,"RT @Mickey_nova: Predictive Analytics in Healthcare:

Design is one of the most important aspect of a study and perhaps the most neglected.…",2019-04-25 21:46:58,Twitter Web Client,0,10,140,1
1121527528521388032,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 21:32:54,Twitter for Android,0,32,140,0
1121527484590194693,RT @iotnetworkhub: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 21:32:43,Twitter for Android,0,7,140,0
1121524097798766599,More data science filla tomorrow #ghdatascience #indabaxghana,2019-04-25 21:19:16,Twitter for Android,0,0,61,1
1121518628476682249,RT @gamelmag: The highlight of my day was meeting @DaniCMBelg at #ghdatascience summit. There's no doubt that applying data analytics boy h…,2019-04-25 20:57:32,Twitter for Android,0,1,140,0
1121516802385879041,RT @ghdatascience: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 20:50:17,Twitter for Android,0,32,140,0
1121515163704811522,RT @iotnetworkhub: #ghdatascience #indabaxghana Deep Learning Indaba-@DeepIndaba Google- @Google Microsoft-  @Microsoft Wave2Analytics-@Wav…,2019-04-25 20:43:46,Twitter for Android,0,7,140,0
1121514555040051200,The highlight of my day was meeting @DaniCMBelg at #ghdatascience summit. There's no doubt that applying data analytics boy healthcare will yield massive impacts for humanity. #Indabaxghana,2019-04-25 20:41:21,Twitter for Android,3,1,189,0
1121513180709249024,RT @ghdatascience: #ghdatascience  #indabaxghana https://t.co/NX3bok4tqB,2019-04-25 20:35:53,Twitter for Android,0,3,72,0
1121512438309031936,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-25 20:32:56,Twitter for Android,0,16,140,1
1121511477050060800,"RT @PlasmaDray: Without data you're just another person with an opinion - W. Edwards Deming
#indabaxghana #ghdatascience",2019-04-25 20:29:07,Twitter for Android,0,3,120,0
1121510730694479872,RT @dezye1693: Data protection and connected Care: the provider and regulator perspective #ghdatascience #indabaxghana #Indaba2019 #bacegro…,2019-04-25 20:26:09,auto is the only way it can be ,0,7,140,0
1121510425437274116,"RT @Mickey_nova: Winifred Kotin Keynote: The promise of Data Science for Economic Transformation. 
#indabaxghana #ghdatascience",2019-04-25 20:24:56,Twitter Web Client,0,1,127,1
1121510371548909568,RT @dezye1693: Data analytics is transforming all aspects of lives globally. It's about time Ghana leverage on this --Winifred  Kotin from…,2019-04-25 20:24:43,Twitter Web Client,0,9,139,0
1121510265500123136,"RT @PlasmaDray: Who has the Data has the Power -  Tim O'Reilly
#indabaxghana #ghdatascience",2019-04-25 20:24:18,Twitter Web Client,0,2,91,0
1121510244629217281,"RT @PlasmaDray: Without data you're just another person with an opinion - W. Edwards Deming
#indabaxghana #ghdatascience",2019-04-25 20:24:13,Twitter Web Client,0,3,120,0
1121510060310528000,"RT @naakaisa: Curiosity is key to the success of every Data Science career  - John Aidoo(@Central_Ins) on Data Management @ghdatascience

G…",2019-04-25 20:23:29,Twitter Web Client,0,3,140,1
1121510002693419009,"RT @SolomonIgori: Day 1 of the Ghana Data Summit
The Promise of Data Science for Economic Transformation. 
Insightful sessions and wonderfu…",2019-04-25 20:23:15,Twitter Web Client,0,1,140,1
1121509917570027520,"RT @dezye1693: lunch time - Networking time 😉
#ghdatascience #indabaX https://t.co/DFgIzuA8DG",2019-04-25 20:22:55,Twitter Web Client,0,1,94,0
1121509836817092610,RT @dezye1693: Florence Nightingale: A Data Pioneer https://t.co/IaIU5cnCSl #ghdatascience #indabaX #WomenInTheLead  #bacegroup #HealthTech…,2019-04-25 20:22:36,Twitter Web Client,0,1,140,0
1121509731070300162,RT @VincentAppiah74: Machine Learning is an essential component of quality healthcare delivery #ghdatascience #indabaxghana @ghdatascience,2019-04-25 20:22:11,Twitter Web Client,0,1,138,0
1121509683020300289,RT @adk_Spence: Great presentation by @DaniCMBelg on building successful pipelines for predictive analytics in healthcare. Total takeaway f…,2019-04-25 20:21:59,Twitter Web Client,0,3,140,1
1121509613487128578,RT @audreylovesGod: All about data #ghdatascience #IndabaXGhana https://t.co/XpYhwzmqn6,2019-04-25 20:21:43,Twitter Web Client,0,1,87,0
1121509556109099008,"RT @maaddae: No matter how good an algorithm is, if the study design is inadequate (garbage in) for answering the research question, we'll…",2019-04-25 20:21:29,Twitter Web Client,0,3,139,1
1121509518075211777,"RT @ghdatascience: Business Analytics. By Isaac Aidoo ( Head of Customer Analytic,Zoona)

#ghdatascience #indabaxghana https://t.co/n17ml54…",2019-04-25 20:21:20,Twitter Web Client,0,6,140,0
1121509476484485121,RT @maaddae: In building a data science team you don't need all members to be statistician rather multi-disciplinary background is better.…,2019-04-25 20:21:10,Twitter Web Client,0,4,139,1
1121509405223157760,"RT @Mickey_nova: Predictive Analytics in Healthcare:

Design is one of the most important aspect of a study and perhaps the most neglected.…",2019-04-25 20:20:53,Twitter Web Client,0,10,140,1
1121509345492185088,RT @dezye1693: Data protection and connected Care: the provider and regulator perspective #ghdatascience #indabaxghana #Indaba2019 #bacegro…,2019-04-25 20:20:39,Twitter Web Client,0,7,140,0
1121509278429347841,"RT @PlasmaDray: About to present is @DaniCMBelg on ' Predictive Analytics in Healthcare: Building Successful Pipelines' 
#indabaxghana #ghd…",2019-04-25 20:20:23,Twitter Web Client,0,2,140,1
1121509232799621120,"RT @PlasmaDray: Job Creation Required skills:
1. Predictive Analytics
2. Artificial Intelligence
3. Machine Learning
4. Customer Insights
5…",2019-04-25 20:20:12,Twitter Web Client,0,21,140,-1
1121509183428415489,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-25 20:20:00,Twitter Web Client,0,16,140,1
1121505321493700608,RT @_prudiee: #indabaxghana #ghdatascience @AsedaAD https://t.co/qxGR7iHSGw,2019-04-25 20:04:39,Twitter for Android,0,4,75,0
1121503611765309440,"RT @PyGhana: Currently on-going: GHANA DATA SCIENCE SUMMIT 2019

INDABAX GHANA

Theme: The Promise Of Data Science For Economic Transformat…",2019-04-25 19:57:52,Twitter for Android,0,16,140,1
